Codice,NumeroDiPiani,Proprieta,AnnoDiCostruzione,Costruzione,PercentualeUtilizzo,Uso,Posizione,CateneCordoli,Regione,Latitudine,Longitudine,Agibilita,Provincia,Comune
CASO_0024_00528,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1989678869315,10.1746458737207,C,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00532,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiAngolo,Con catene e cordoli,Toscana,44.1989691731715,10.1745207549012,C,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00362,4 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.2109454524579,10.1830199065827,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00577,2 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Deposito,2_Interno,Senza catene e cordoli,Toscana,44.2109363788101,10.1838959129284,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00447,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Deposito,1_Isolato,Con catene e cordoli,Toscana,44.1998654268268,10.1749139956921,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00471,3 Piani,privato,Post_2001,Strutture_in_muratura,Tra_30_e_65,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.1995941063275,10.1750337504247,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00437,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1996738192014,10.1760365013132,F,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00460,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1995863833759,10.1757844710134,F,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00522,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1827771030966,10.1555578735715,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00011,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.191112501295,10.1503402074254,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00012,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1911099819967,10.1505904139567,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00029,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1907524525058,10.1503332053684,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00029,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1907524525058,10.1503332053684,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00058,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1907511929408,10.1504583078768,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00043,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1904887116095,10.1497024441016,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0029_00039,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1904024751557,10.1493253891712,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00188,2 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2144390153796,10.1847171372185,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00689,2 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.2163997687371,10.1866341629245,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00669,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2143477068958,10.1848404838238,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00136,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2153326321428,10.1853609458224,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00136,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2153326321428,10.1853609458224,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00597,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2165823894174,10.1863874665256,B,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00142,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2151526107638,10.1853573351279,B,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00206,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2143464089988,10.1849656347353,B,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00087,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Tra_30_e_65,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.2160423255819,10.1863766246888,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00741,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2143503022787,10.1845901819756,F,MASSA-CARRARA,Casola in Lunigiana
CASO_0015_00087,2 Piani,privato,Ante_1919,Strutture_in_muratura,Non_utilizzato,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2160423255819,10.1863766246888,F,MASSA-CARRARA,Casola in Lunigiana
CASO_0011_00120,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2211360949534,10.1813460504437,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00134,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2021722181612,10.1782137630972,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0011_00185,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2217726392134,10.1807328138352,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0011_00047,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.2242838806112,10.1816593859563,A,MASSA-CARRARA,Casola in Lunigiana
CASO_0011_00117,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.2212286937259,10.1810975187477,B,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00972,3 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1992353478921,10.1749014765544,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00484,2 Piani,privato,Post_2001,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1994976596247,10.1756575613454,E,MASSA-CARRARA,Casola in Lunigiana
CASO_0024_00484,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1994976596247,10.1756575613454,F,MASSA-CARRARA,Casola in Lunigiana
FIVI_0033_00687,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1696744443879,10.1514245075178,B,MASSA-CARRARA,Fivizzano
FIVI_0082_00012,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2354034898257,10.13266975553,A,MASSA-CARRARA,Fivizzano
FIVI_0055_00166,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2549955616891,10.1805204481287,A,MASSA-CARRARA,Fivizzano
FIVI_0057_00129,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.250336180605,10.1957081569623,A,MASSA-CARRARA,Fivizzano
FIVI_0081_00111,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2312505176012,10.1338422445379,A,MASSA-CARRARA,Fivizzano
FIVI_0007_00433,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Meno_del_30,Deposito,1_Isolato,Con catene e cordoli,Toscana,44.2879015917356,10.1934618740473,E,MASSA-CARRARA,Fivizzano
FIVI_0143_00860,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.170904955651,10.1181758230037,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00177,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1637806358218,10.128547147218,A,MASSA-CARRARA,Fivizzano
FIVI_0068_00635,3 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.242267963655,10.1304219415673,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00891,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1707188076967,10.1187977299763,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00140,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1641579664964,10.126803348514,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00551,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1656154315062,10.1250800532689,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00557,2 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1670753296376,10.1231065660796,A,MASSA-CARRARA,Fivizzano
FIVI_0068_00359,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2388981767289,10.1252230406865,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00104,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1647017455007,10.1264384818258,A,MASSA-CARRARA,Fivizzano
FIVI_0081_00006,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2374394706552,10.1270736361201,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00084,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1648558539541,10.1290679313442,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00547,2 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1657115996583,10.1244565104311,A,MASSA-CARRARA,Fivizzano
FIVI_0081_00414,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2340399799159,10.1248800432928,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00074,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1647769558597,10.1279407778996,A,MASSA-CARRARA,Fivizzano
FIVI_0081_00019,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2369807611174,10.1279414567021,A,MASSA-CARRARA,Fivizzano
FIVI_0080_00114,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2326869451658,10.1159639459538,A,MASSA-CARRARA,Fivizzano
FIVI_0068_00405,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2386244403094,10.1255935102212,B,MASSA-CARRARA,Fivizzano
FIVI_0068_00378,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2389820219521,10.1258507845747,B,MASSA-CARRARA,Fivizzano
FIVI_0143_00476,3 Piani,pubblico,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1664427770817,10.1233447173339,B,MASSA-CARRARA,Fivizzano
FIVI_0067_00155,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2381003899808,10.1239555656219,B,MASSA-CARRARA,Fivizzano
FIVI_0068_00377,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2390708003389,10.1259777066102,C,MASSA-CARRARA,Fivizzano
FIVI_0164_00048,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1542218131296,10.1024796838326,E,MASSA-CARRARA,Fivizzano
FIVI_0150_00900,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Meno_del_30,Deposito,DiEstremita,Con catene e cordoli,Toscana,44.1651725752873,10.1334515237612,E,MASSA-CARRARA,Fivizzano
FIVI_0067_00258,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Deposito,2_Interno,Senza catene e cordoli,Toscana,44.2371176420175,10.1231855099803,E,MASSA-CARRARA,Fivizzano
FIVI_0143_00550,3 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1656166627292,10.1249550027939,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00549,2 Piani,pubblico,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1656178938154,10.124829952311,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00170,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1637880436358,10.1277968683983,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00743,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1702515836682,10.1205400707426,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00163,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1638731189561,10.1282987696595,B,MASSA-CARRARA,Fivizzano
FIVI_0158_00109,4 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Deposito,1_Isolato,Con catene e cordoli,Toscana,44.1646092663579,10.1266868658244,E,MASSA-CARRARA,Fivizzano
FIVI_0004_00660,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1911715513652,10.1079229906234,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00502,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1588200185636,10.1294530820919,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00770,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1590863501974,10.1298333420095,A,MASSA-CARRARA,Fivizzano
FIVI_0004_00166,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1899953088448,10.1085265872832,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00385,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1597977988704,10.1307223472427,A,MASSA-CARRARA,Fivizzano
FIVI_0114_00193,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1979572279142,10.1229420444982,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00465,3 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1589149745574,10.1289546543593,A,MASSA-CARRARA,Fivizzano
FIVI_0114_00193,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1979572279142,10.1229420444982,A,MASSA-CARRARA,Fivizzano
FIVI_0003_00033,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1921629129103,10.1078164294944,A,MASSA-CARRARA,Fivizzano
FIVI_0111_00057,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.2091878447157,10.0881088542531,A,MASSA-CARRARA,Fivizzano
FIVI_0004_00162,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1899089358022,10.1081495928583,B,MASSA-CARRARA,Fivizzano
FIVI_0003_00158,2 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Meno_del_30,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.1916191924542,10.1081816329365,E,MASSA-CARRARA,Fivizzano
FIVI_0004_00407,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Deposito,2_Interno,Con catene e cordoli,Toscana,44.1847902864817,10.1068025722578,E,MASSA-CARRARA,Fivizzano
FIVI_0158_00523,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1585586265477,10.1285726839962,F,MASSA-CARRARA,Fivizzano
FIVI_0070_00352,2 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2394261049584,10.1535351194348,A,MASSA-CARRARA,Fivizzano
FIVI_0070_00344,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2396936104505,10.1537908065813,B,MASSA-CARRARA,Fivizzano
FIVI_0069_00196,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2370744284058,10.1546162092152,B,MASSA-CARRARA,Fivizzano
FIVI_0070_00416,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2387098058512,10.1531454410336,C,MASSA-CARRARA,Fivizzano
FIVI_0071_00314,4 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2441868200273,10.1722889273484,C,MASSA-CARRARA,Fivizzano
FIVI_0070_00391,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiAngolo,Con catene e cordoli,Toscana,44.2388898285541,10.1531489564793,C,MASSA-CARRARA,Fivizzano
FIVI_0072_00449,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.245446706173,10.1810809476055,D,MASSA-CARRARA,Fivizzano
FIVI_0143_00531,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1659816398656,10.1244616393288,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00478,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1664378583465,10.1238449264434,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00531,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1659816398656,10.1244616393288,C,MASSA-CARRARA,Fivizzano
FIVI_0067_00094,2 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2385529143964,10.1237137218096,A,MASSA-CARRARA,Fivizzano
FIVI_0068_00173,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2417575833049,10.1274065272327,A,MASSA-CARRARA,Fivizzano
FIVI_0067_00175,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2378414323058,10.1228235955188,A,MASSA-CARRARA,Fivizzano
FIVI_0068_00405,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2386244403094,10.1255935102212,B,MASSA-CARRARA,Fivizzano
FIVI_0080_00007,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2365960140378,10.1212972264331,C,MASSA-CARRARA,Fivizzano
FIVI_0067_00393,2 Piani,pubblico,Ante_1919,Strutture_in_muratura,Non_utilizzato,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.2393148016008,10.1194704013927,F,MASSA-CARRARA,Fivizzano
FIVI_0103_00165,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2126606124503,10.14725464807,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00541,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1657893000706,10.1257087285672,A,MASSA-CARRARA,Fivizzano
FIVI_0067_00254,3 Piani,pubblico,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.237039930614,10.1219317806843,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00390,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1597065481617,10.1308456661981,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00377,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1599852470954,10.1299755547838,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00395,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1597090228327,10.1305955906984,A,MASSA-CARRARA,Fivizzano
FIVI_0164_00627,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1524299679454,10.1015710096234,A,MASSA-CARRARA,Fivizzano
FIVI_0164_00101,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1535868870616,10.1029680594086,A,MASSA-CARRARA,Fivizzano
FIVI_0150_00923,3 Piani,privato,Post_2001,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1650086631373,10.1318224422369,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00387,3 Piani,privato,Post_2001,Strutture_in_muratura,Tra_30_e_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1598865747621,10.130849104167,E,MASSA-CARRARA,Fivizzano
FIVI_0052_00175,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2465175755477,10.1466599436,B,MASSA-CARRARA,Fivizzano
